	BreastCarcinoma(WTSI,UK)	Melanoma	Chronic lymphocytic leukaemia	Acute myeloid leukemia	Leukemia/T-ALL	T-cell ALL	BladderUrothelialCarcinoma(TCGA,US)	Myeloid leukemia	Hepatocellular carcinoma	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	BreastInvasiveCarcinoma(TCGA,US)	Small cell lung cancer	Low_Grade_Glioma	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Myeloma	Medulloblastoma	CervicalSquamousCellCarcinoma(TCGA,US)	Hypodiploid_ALL	MalignantMelanoma(WTSI,UK)	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	ccRCC	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)	Colorectal
hsa-miR-4502	0.29	-0.02	0.0	0.0	-1.05	-0.5	0.0	0.0	-0.1	0.0	0.11	4.12	-0.69	0.0	0.0	0.0	0.0	0.0	0.0	-1.44	0.0	0.0	0.0	0.0	0.08	0.18	2.37	0.0	-5.73	5.47	9.81	0.0
hsa-miR-4503	0.0	-0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.46	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	-0.2	-3.26	0.0	0.0	0.97	-16.73	0.0
hsa-miR-4504	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.23	0.805	31.926	0.0	0.0	0.0	3.14	0.0	0.0	0.0	0.0	-0.22	0.0	0.0	0.0	0.0	0.89	-0.095	0.0	0.0	0.29	-4.5425	5.14
hsa-miR-4505	0.206	0.35	0.0	0.0	0.1	0.0	0.0	0.0	0.0	3.1	19.28	-52.0353333333	0.0	0.0	0.4	1.02	0.0	-0.3	-12.25	-0.04	0.15	0.0	0.0	0.0	-0.54	-3.33666666667	-18.2775	11.39	-0.11	-16.55	50.9007142857	0.0
hsa-miR-4506	-4.744	0.0	0.0	11.84	0.0	0.0	0.0	-7.13	0.0	0.0	-3.47	5.055	0.0	0.0	0.0	-3.69	0.0	0.0	0.0	0.0	-1.56	0.0	-0.47	0.0	-0.01	5.1	0.34	0.0	0.0	-0.921153846154	-4.82	0.0
hsa-miR-4507	8.26	0.06	0.0	0.0	8.22	0.0	-2.27	0.0	-0.01	0.0	-2.07	-31.08	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	-9.64	0.0	-6.24	6.26	16.7125	0.0	-12.71	2.31	-0.36	0.0
hsa-miR-4508	-0.04	-0.01	0.0	0.0	0.0	0.0	0.0	0.0	1.49	-0.06	2.61	-81.45	0.0	-0.97	0.0	-7.22142857143	0.0	0.0	0.01	12.12	-5.24	0.0	-2.78	0.0	0.0	0.0	2.39	-3.04	0.32	-12.22	3.84	0.0
hsa-miR-4509	0.1	-0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2	0.0	-18.4322222222	0.0	0.0	0.0	0.83	0.0	0.0	0.01	0.0	0.0	0.0	-1.32	0.0	0.0	-0.84	3.87	0.0	0.0	-4.6	-11.19	0.0
hsa-miR-450a-3p	0.0	0.53	0.0	0.0	0.9475	-3.74	0.05	0.0	0.0	-0.04	2.56	21.161	0.0	0.0	0.0	-0.57	0.0	-1.13	0.0	0.0	0.0	0.0	0.0	0.0	1.89	0.0	-21.565	1.32	2.57	7.46	-7.66	0.0
hsa-miR-450a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-17.99	-16.62	0.0	3.38	0.0	0.0	5.835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.16	0.0	0.0	-2.24	-5.11	0.0
hsa-miR-450b-3p	0.0	-0.05	0.0	0.0	0.0	-0.01	-0.21	0.0	0.0	0.0	3.75	-4.278	0.0	0.62	0.0	0.0	0.0	0.0	-0.05	0.0	-1.55	0.0	-0.16	0.0	0.0	4.97	-10.04	-0.01	0.04	6.25666666667	5.96166666667	0.0
hsa-miR-450b-5p	0.0	0.0	0.0	0.0	0.0128571428571	0.0	3.68	0.0	-0.01	0.0	-0.373333333333	2.245	0.0	0.0	0.0	-11.11	0.0	-3.32	0.0	0.0	0.37	0.0	0.26	0.0	-0.02	0.3	23.0916666667	0.0	-0.01	4.88	-0.078	0.0
hsa-miR-4510	0.34	-1.48	0.0	0.13	0.0	0.0	1.51	0.0	-2.2	0.0	0.0	-56.7016666667	0.0	0.0	0.0	-0.15	0.0	-3.06	0.0	0.0	-0.08	0.0	0.35	0.0	0.01	20.16	4.29166666667	0.0	1.1	-3.25	-0.4	0.0
hsa-miR-4511	0.0	0.0	0.0	0.0	-0.867777777778	0.0	4.21	-0.56	0.0	1.38	0.04	13.616	0.0	0.01	0.0	1.26	0.0	0.0	0.0	-1.79	-1.34	0.0	1.62	0.0	0.0	1.81	8.30966666667	2.94	-0.04	-18.05	2.11	0.0
hsa-miR-4512	0.01	0.0	0.0	0.0	0.0	0.0	-0.92	0.0	0.0	-0.79	-2.04	-9.06	-1.07	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.955	0.0	0.58	0.06	8.76	-0.07	0.0	8.48	-0.14	0.0
hsa-miR-4513	-6.86	-6.33	0.0	0.0	-4.53	0.0	-0.3	0.0	0.0	0.0	0.0	48.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.71	-9.62	27.8	0.0	-4.07	3.59	-8.43	0.0
hsa-miR-4514	0.0	0.08	0.0	0.0	0.0	0.0	-0.96	0.0	0.0	-0.16	-4.465	12.7033333333	0.0	0.0	0.05	4.27	0.0	0.0	0.04	1.56	4.7	0.0	-0.11	0.0	0.0	3.33	16.585	0.0	-0.22	-0.63	61.658	0.0
hsa-miR-4515	0.0	0.0	0.0	0.0	-1.19222222222	0.0	9.43	0.0	0.0	0.0	-0.09	20.8044444444	0.0	0.0	0.0	0.0	0.0	-1.69	-0.22	0.0	-1.29	0.0	0.0	0.0	-0.3	-0.48	1.79	0.0	-6.96	-5.14	-19.09	0.0
hsa-miR-4516	0.0	0.0	0.0	0.0	0.0	0.0	0.93	-0.01	4.59	-4.61	2.87	-23.2785714286	-0.23	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.78	-1.94	-4.52166666667	0.0	0.0	-31.96	20.13	0.0
hsa-miR-4517	0.0	0.165	0.0	0.03	0.01	0.0	0.0	0.0	-2.53	5.29	-0.92	-17.27	0.0	0.0	-5.16	0.94	0.0	0.0	0.01	0.0	0.24	0.0	-0.08	0.0	-3.13	0.03	3.07833333333	0.0	0.0	2.78	2.2	0.0
hsa-miR-4518	-0.01	0.0	0.0	0.0	0.0	0.0	23.54	0.0	0.0	0.0	-0.35	9.325	0.0	-0.06	0.0	1.41	0.0	0.0	0.0	0.0	0.08	-6.3275	9.26	0.01	0.0	-8.23	-15.55	0.0	0.0	-17.96	20.64	0.0
hsa-miR-4519	-0.01	0.0	0.0	0.76	0.77	0.0	-12.77	0.95	0.0	0.0	-0.93	1.963	0.0	0.47	0.42	-0.88	0.0	0.0	0.0	0.0	-3.01	0.0	-0.27	0.0	0.0	4.565	-5.84	0.0	-0.72	3.63	-9.84	0.0
hsa-miR-451a	1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	-9.28	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.069	0.0	0.0	-2.37	0.0	0.0
hsa-miR-451b	0.16	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	1.57	-0.11	-17.617	0.0	0.0	0.0	2.71	0.0	0.0	0.0	0.0	1.27	0.0	0.0	0.0	4.42	-2.84	-3.289	0.14	0.0	1.358	-8.93	0.0
hsa-miR-452-3p	0.06	0.0	0.0	0.0	-4.9	0.0	-8.54	0.0	0.0	0.0	-1.93	-31.04	0.0	0.01	-0.77	0.23	0.0	0.0	0.0	0.0	0.13	0.14	0.0	0.0	0.07	0.11	-10.3449	0.0	-3.82	4.38	-1.54	0.0
hsa-miR-452-5p	0.0	0.0	0.0	0.0	-1.84	0.0	0.52	0.0	0.0	0.0	2.61	-11.7766666667	0.0	0.0	0.0	0.19	0.01	0.0	0.03	0.0	4.56	1.63	0.0	0.0	0.0	-0.91	3.3	0.0	-0.2	-28.67	-0.39	0.0
hsa-miR-4520a-3p	0.65	-4.21	0.0	0.0	0.0	0.87	1.01	0.0	0.0	6.1	7.21	26.868	0.0	0.0	0.0	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	-20.34	0.0	0.0	0.0	-9.89	0.0	0.0	10.77	-4.43	0.0
hsa-miR-4520a-5p	0.0	0.0	0.0	0.0	-0.01	0.0	-0.27	0.0	0.0	-0.05	0.04	4.35	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	0.0	1.58	0.0	0.0	0.0	0.0	0.0	-0.95	-0.47	0.89	-2.65	-18.6	0.0
hsa-miR-4520b-3p	0.02	-4.66	0.0	0.0	0.0	0.18	0.02	0.0	0.0	8.44	-0.65	11.97	0.0	0.0	0.0	-1.51	0.0	0.0	0.0	0.0	0.0	0.0	3.94	0.0	-0.17	0.0	-10.59	0.0	0.0	-4.81	-11.94	0.0
hsa-miR-4520b-5p	0.0	0.0	0.0	0.0	-0.01	0.0	-0.27	0.0	0.0	-0.05	0.04	16.57	0.0	0.0	0.0	-0.1	0.0	0.0	0.0	0.0	1.58	0.0	0.0	0.0	0.0	0.0	-0.81	-0.47	0.89	-2.65	-18.6	0.0
hsa-miR-4521	0.01	0.0	0.0	0.0	0.0	-0.01	5.28	0.0	0.0	1.84	0.0	8.00166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	-0.46	0.0	0.0	0.27	-18.2333333333	0.0	0.02	0.07	-1.52	0.0
hsa-miR-4522	0.0	-0.93	0.0	0.0	0.0	0.0	-0.04	0.0	0.0	0.0	-9.32	31.89	0.0	0.0	0.0	-0.24	0.0	-5.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4	0.0	7.01	-11.86	-4.41	0.0
hsa-miR-4523	-0.14	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.16	0.0	-17.21	0.0	0.0	0.0	-0.81	0.0	-2.82	0.0	0.0	0.0	0.0	0.0	0.0	-0.03	0.0	16.27	0.0	0.0	4.85	-22.77	0.0
hsa-miR-4524a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	3.29	0.08	15.98	0.0	0.0	0.0	8.34	0.0	0.0	0.0	-7.16	11.91	0.0	-23.2	0.0	1.7	0.0	8.085	-0.08	0.16	-7.0	-1.8975	0.0
hsa-miR-4524a-5p	2.3	3.76	0.0	0.0	-0.01	0.0	-0.11	-0.69	0.0	3.42	-2.99	-15.9966666667	0.0	-0.02	0.0	4.15	0.0	-0.01	0.0	0.0	2.51	0.0	11.62	0.0	-5.83	7.055	-2.61	0.1	-0.01	2.07	-8.9	0.0
hsa-miR-4524b-3p	0.03	0.0	0.0	0.0	0.0	0.0	0.58	0.0	-0.11	2.89	0.64	30.14	0.0	0.0	0.0	3.27	0.0	0.0	0.0	0.0	1.71	0.0	-2.74	0.0	2.51	-2.03	25.555	0.0	-0.04	-1.87	2.5316	0.0
hsa-miR-4524b-5p	0.0	2.5	0.0	0.0	-0.04	0.0	0.0	-0.71	0.0	4.24	-2.23	-6.36166666667	0.0	-0.04	-0.01	3.2	0.0	-0.15	0.0	0.0	2.43	0.0	11.72	0.0	-4.72	5.525	-4.13	0.0	0.0	-2.25	-5.39	0.0
hsa-miR-4525	0.0	0.91	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	-0.58	3.11	11.56	0.0	0.0	0.0	-0.15	0.0	0.0	5.17	0.0	0.0	0.0	-0.07	-10.1733333333	-0.11	14.54	-16.41	0.0	6.29	-5.79	-0.79	0.0
hsa-miR-4526	-1.31	0.0	0.0	0.0	0.0	0.0	-1.4458	0.14	0.0	0.0	2.95	36.77	0.0	0.0	0.0	-0.39	0.0	0.0	9.82	0.0	0.0	0.04	0.0	0.0	0.0	0.0	-17.785	0.06	0.13	3.38	-7.69	0.0
hsa-miR-4527	0.0	-0.74	0.0	0.0	4.93	0.0	-1.65	1.25	0.0	-0.47	-0.03	-16.485	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.155	-3.34	0.0	-0.1421	-0.85	-10.445	0.0
hsa-miR-4528	0.0	1.28	0.0	0.0	0.0	0.0	0.534	0.0	0.0	3.01	2.67	-1.125	0.0	1.4	0.0	0.03	0.0	0.0	0.0	0.0	0.31	0.0	0.98	0.0	0.0	2.24	5.435	0.0	-0.11	12.145	-17.67	0.0
hsa-miR-4529-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.0	0.0	2.17	-6.01	4.38	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	0.0	0.0	6.37	0.0	0.0	0.0	-10.8485714286	0.0	0.0	-3.95	-10.44	0.0
hsa-miR-4529-5p	3.94	-1.32	0.0	0.0	0.0	0.0	0.12	0.0	0.0	9.62	1.67	15.24	0.0	0.0	0.0	-0.118571428571	0.0	0.0	-4.85	0.0	-0.42	0.0	-0.99	0.0	0.0	0.0	-8.83	0.0	-0.01	6.44	-5.255	0.0
hsa-miR-4530	0.0	-1.69	0.0	0.0	0.0	0.0	-0.95	0.0	-13.43	-0.86	-1.53	27.685	0.0	0.18	0.0	-5.1	0.0	0.0	0.0	0.0	-7.37	0.0	0.0	0.0	-1.11	-19.69	-7.905	0.0	0.0	12.13	217.524333333	0.0
hsa-miR-4531	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.05	6.51	0.0	0.0	2.23	0.0	0.0	-1.86	-0.06	0.52	0.0	0.0	0.0	0.01	0.0	-1.57	0.0	-0.34	1.57	2.38	0.0	0.0	-11.8025	-8.59	0.0
hsa-miR-4532	-0.77	-4.96	0.0	0.0	-2.85	0.0	0.0	0.0	0.0	2.33	0.0	-32.47	0.0	-0.01	0.0	0.198571428571	0.0	0.0	0.0	0.0	0.0	0.0	-0.04	0.0	-3.428	-2.85	1.59	0.0	0.0	2.93	-21.81	0.0
hsa-miR-4533	-2.95	-3.17	0.0	0.0	0.0	0.0	3.33666666667	0.0	-0.98	0.89	3.85	15.69	0.0	0.0	0.0	0.44	0.0	0.0	0.0	-6.75	1.87	0.05	-2.37	0.0	2.87	-13.01	-13.2733333333	0.0	0.0	-12.8928571429	-16.648	0.0
hsa-miR-4534	0.0	-7.68	0.0	0.0	0.0	2.33	-0.01	1.9	-1.24	0.0	-0.2	-15.845	0.0	0.0	0.0	0.0	0.52	0.37	0.01	-0.16	0.03	0.0	0.69	0.0	0.0	0.49	-21.94	0.0	-0.24	2.35	-3.65	0.0
hsa-miR-4535	0.0	0.0	0.0	0.0	0.0	0.28	1.01	0.0	0.0	0.17	-8.8	-21.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	-2.11	-20.29	0.0	0.0	8.57	-3.26	0.0
hsa-miR-4536-3p	1.69	0.0	0.0	0.0	0.0	0.0	-4.83	0.0	0.0	0.0	-0.01	-2.055	0.0	11.21	0.0	0.0	0.0	0.0	6.76	0.052	-4.83	0.0	0.0	0.0	0.91	0.0	4.26	0.0	0.14	17.45	2.44	0.0
hsa-miR-4536-5p	0.0	-0.02	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	-0.16	11.7366666667	0.0	0.0	0.0	0.68	0.0	0.0	0.0	-0.06	-0.01	0.0	-4.83	0.0	0.0	-0.59	6.63	-1.53	-2.49666666667	-1.76	-20.426	0.0
hsa-miR-4537	0.0	0.0	0.0	0.0	-0.24	0.13	-0.76	-1.51	0.0	-2.18	0.0	-22.56	0.0	0.0	0.0	1.95	0.0	0.0	0.0	-0.32	0.0	0.0	0.0	0.0	-0.01	0.0	-20.505	-0.17	0.0	-1.24	-6.63	0.0
hsa-miR-4538	0.0	11.76	0.0	0.0	0.0	0.0	0.01	0.0	0.0	-0.85	0.0	-3.50285714286	0.02	0.0	0.0	-0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	-6.1	0.0	0.0	1.05	-1.1	0.0
hsa-miR-4539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63	0.0	23.765	0.0	0.0	0.0	-0.98	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	-9.26	9.2	0.0	-0.55	-2.25	-5.93	0.0
hsa-miR-454-3p	0.0	0.0	0.0	0.0	-6.78	0.0	0.0	0.0	0.0	9.83	-3.59	20.955	0.0	7.21	0.0	0.0	0.0	0.0	0.0	0.0	-0.15	0.0	0.0	0.0	0.0	-1.14666666667	5.82222222222	0.0	0.0	4.47	6.95	0.0
hsa-miR-454-5p	-5.06	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	-3.33	0.38	6.022	0.0	0.0	0.0	-0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	-0.06	-1.88	-5.46	0.0
hsa-miR-4540	0.0	-3.48125	0.0	0.0	0.0	0.0	-11.12	0.39	0.0	3.36	-0.01	-9.38	0.0	1.39	0.0	0.0	0.0	0.0	2.98	0.0	0.0	0.0	0.0	0.0	0.0	3.59	11.6	0.0	6.4	4.93	-16.5566666667	-0.04
hsa-miR-455-3p	0.0	-1.948	0.0	0.0	0.0	3.6	-7.86	0.0	0.0	3.56	0.0	8.959	0.0	0.0	0.0	2.67	0.0	1.51	0.85	0.0	0.0	0.0	0.0	0.0	0.0	-1.95	4.27	0.0	-1.5	-5.84	-7.06	-4.38
hsa-miR-455-5p	0.0	0.0	0.0	0.0	0.1	0.0	1.88	0.0	0.36	2.15	-0.04	-15.509	0.0	-0.1	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.06	-0.12	-4.76142857143	0.0	12.43	7.946	-0.76	2.24
hsa-miR-4632	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.185	0.0	0.0	1.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.94	0.0	0.0	-10.38	-1.49	0.0
hsa-miR-4633-3p	0.0	1.09	-1.35	7.34	9.25	0.0	-0.13	0.0	0.0	0.13	7.36	-30.675	0.0	0.0	0.0	3.57	0.0	0.0	5.26	0.0	0.03	0.0	0.0	0.0	0.0	16.28	0.61	0.0	-2.2	-18.73	-2.08	0.0
hsa-miR-4633-5p	-0.17	0.0	0.0	1.73	3.06	0.0	0.0	0.0	0.0	0.0	11.76	12.61	0.0	0.0	0.0	-0.74	0.0	0.04	0.15	0.0	0.0	0.0	1.71	0.0	0.0	0.0	-5.16333333333	0.0	1.16	-3.85	-9.595	0.0
hsa-miR-4634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.48	-0.86	-10.7260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	-1.08	0.0	0.0	-0.61	7.6	0.0
hsa-miR-4635	3.18	0.0	0.0	0.0	3.88	0.0	0.0	0.0	0.0	-0.04	0.01	-5.06333333333	0.0	-0.14	0.0	-0.32	1.25	0.0	1.62	0.0	4.97	0.0	0.24	0.0	-0.08	2.98	-7.74	0.0	0.0	-2.67	4.61666666667	0.0
hsa-miR-4636	0.0	0.0	0.0	0.0	0.0	0.0	3.51	0.0	0.0	0.0	0.0	7.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.237	0.0	0.0	-6.105	-0.49	0.0
hsa-miR-4637	0.0	0.0	0.0	0.0	0.01	0.0	0.06	0.0	0.0	0.0	-0.41	25.43	0.0	0.0	0.0	-3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	-0.8	0.0	0.0	0.0	-6.89166666667	0.0
hsa-miR-4638-3p	0.0	-5.02	0.0	0.0	0.0	0.0	-22.43	0.0	0.0	11.66	-0.88	-5.21	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	-1.34	0.0	0.0	0.0	0.56	-4.6	2.31	0.0	0.0	3.17	-37.54	0.0
hsa-miR-4638-5p	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	-0.21	0.0	-6.43	-11.495	0.0	0.0	0.0	0.0	7.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95	0.02	-1.52	-0.78	-2.93923076923	0.83	0.0
hsa-miR-4639-3p	-7.04	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	-0.01	6.9	-6.16	2.49	0.0	0.06	-0.8	0.0	0.0	0.0	0.02	-4.01	-0.54	0.0	10.76	9.67	-11.38	0.0	-2.11	-1.19	4.025	0.0
hsa-miR-4639-5p	0.0	0.0	0.0	0.0	0.0	0.0	2.59	0.0	0.0	-0.06	0.0	9.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3	-6.49	0.0	-0.64	0.0	-6.44	0.0
hsa-miR-4640-3p	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	8.402	0.0	0.0	0.0	-1.48	0.0	0.0	-1.66	0.0	-0.39	0.0	-12.9	-10.15	11.12	9.74	-21.19	0.0	12.28	-1.15	-22.53	0.0
hsa-miR-4640-5p	0.0	0.0	0.0	0.0	0.0	0.0	4.76	0.0	0.0	-0.23	-0.08	8.153	0.0	0.0	0.0	-3.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24	-27.92	0.0	0.0	9.55	54.76	0.0
hsa-miR-4641	0.0	-0.03	0.0	0.0	1.71333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.17714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85	-18.788	0.0	0.0	7.16	11.69	-4.97
hsa-miR-4642	0.0	0.0	0.0	0.0	0.0	0.0	16.25	0.0	0.0	0.0	0.24	-5.57	0.0	0.02	0.0	3.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01	44.94	21.99	-0.01	0.54	15.998	11.99	0.0
hsa-miR-4643	-0.39	0.95	0.33	0.0	0.0	0.0	4.875	0.02	0.0	-0.33	-0.98	22.8636666667	0.0	-1.1	0.41	-2.01	0.0	-0.55	0.0	0.0	-1.04	0.0	0.0	0.0	0.26	0.0	29.24	-4.67	4.07	-2.425	-4.97	0.87
hsa-miR-4644	3.06	4.25	0.0	0.0	0.0	0.0	-1.52	0.0	-0.98	1.95	-6.57	-6.08	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	1.49	0.0	-8.685	0.0	-2.23	5.1	15.5375	0.0	1.74	-13.7733333333	-22.32	0.0
hsa-miR-4645-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.37	-0.01	0.76	-12.3846666667	0.0	0.0	0.0	-6.36	0.0	0.0	0.0	0.0	-0.02	0.0	0.0	0.0	0.58	-10.73	3.21	0.0	0.18	-5.68	-18.07	0.0
hsa-miR-4645-5p	0.0	0.0	0.0	0.0	0.01	0.0	15.34	0.0	0.0	0.0	0.01	10.99	0.0	0.0	0.01	-0.15	0.0	0.0	0.74	0.65	0.0	0.0	-0.01	-0.02	-1.07	-0.231	11.29	-0.8	-0.11	-10.5366666667	17.224	0.0
hsa-miR-4646-3p	0.02	-0.22	0.0	0.0	0.0	0.0	0.0	0.18	0.0	-9.0	9.08	58.23	0.0	0.0	0.0	3.12	0.0	0.0	0.0	0.0	8.01	0.0	0.0	0.0	0.0	0.02	8.686	0.0	0.0	14.46	-1.27	0.0
hsa-miR-4646-5p	0.38	-1.03	0.0	0.0	-0.07	-0.92	0.0	0.44	-0.01	0.15	0.05	-37.09	0.0	2.36	0.21	-3.19	0.0	0.0	0.0	0.0	-0.73	0.0	4.65	0.0	0.0	3.23	2.285	0.0	0.0	2.2	87.664	0.0
hsa-miR-4647	-0.03125	-0.02	0.24	0.0	0.0	0.0	0.0	0.0	0.0	1.2	1.39	5.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3	0.0	1.11	0.0	-0.01	6.4	5.28	0.97	0.34	-12.07	-15.21	0.0
hsa-miR-4648	1.195	-7.79	0.0	0.0	0.0	0.0	0.19	0.0	-0.96	2.45	-4.62	-16.7166666667	0.0	0.15	0.0	1.85	0.0	0.0	-3.92	0.0	0.49	0.0	-0.27	0.0	0.0	22.37	-26.99	0.0	-15.43	6.93	-29.133	0.0
hsa-miR-4649-3p	0.58	0.0	0.0	0.0	0.0	0.0	-10.71	-6.45	0.0	1.65	0.78	-52.48	0.0	0.0	0.0	1.53	0.0	0.0	0.0	0.0	0.05	-0.04	7.9	0.0	-0.11	0.0	-4.45666666667	0.0	1.65	0.8	9.2	0.0
hsa-miR-4649-5p	0.0	0.02	0.0	0.0	0.01	0.0	-0.02	0.0	0.0	0.0	-0.05	-27.3975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.45	0.0	0.0	-22.46	-3.36	3.0
hsa-miR-4650-3p	0.0	7.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	20.73	0.0	0.0	0.0	2.68	0.205	0.0	0.0	0.0	0.13	0.0	-4.99	0.0	-1.62	0.0	-12.86	0.0	-0.35	-0.01	-21.66	0.0
hsa-miR-4650-5p	1.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	2.3	-14.4016666667	0.02	0.0	0.0	3.11	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	0.0	0.83	0.0	-7.66	0.0	0.0	0.495	6.55333333333	0.0
hsa-miR-4651	0.04	0.0	0.0	0.0	0.0	0.0	-0.46	0.01	0.0	-3.02	2.69	8.86	0.0	0.0	0.0	-1.59	0.0	0.0	5.71	-13.0	-0.33	0.0	0.0	3.37	22.68	-1.11	-12.8371428571	-0.03	-2.1	9.37	-50.34	0.0
hsa-miR-4652-3p	11.8733333333	0.26	0.0	0.0	0.0	0.18	-4.07	0.0	0.0	0.0	5.41	-8.825	0.0	0.0	0.0	-0.15	-1.7475	0.0	0.0	0.0	0.07	-1.47	0.0	0.0	5.5	-1.43	-1.0575	0.19	4.64	-23.88	0.655	0.0
hsa-miR-4652-5p	0.0	-16.004	0.0	0.0	0.0	-5.08	0.0	0.0	0.0	-0.15	5.31	11.6133333333	0.0	0.0	0.0	0.0	0.0	-2.32	3.485	0.0	3.39	0.0	0.2	0.0	7.76	0.0	-11.92	0.0	-5.15	0.42	1.91	0.0
hsa-miR-4653-3p	4.61	-2.48	0.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58	-1.87	0.0	0.0	0.0	-1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	3.77	0.0	14.615	0.0	0.0	-5.38	18.91	0.0
hsa-miR-4653-5p	-0.59	-0.03	0.0	0.0	0.0	0.0	-0.03	0.0	0.0	-5.04	1.28	-12.51	0.0	0.0	0.0	-0.69	0.0	0.0	-0.02	-0.38	0.0	0.0	-10.66	0.0	0.0	-12.45	4.995	0.0	-2.03	8.28	10.5	0.0
