	Genesymbol	miRNA	Cancertype	Targetsiteclass
63979	PTPRD	hsa-let-7a-5p	LiverCancer(RIKEN,JP)	Disrupted
63980	PTPRD	hsa-let-7b-5p	LiverCancer(RIKEN,JP)	Disrupted
63981	PTPRD	hsa-let-7c	LiverCancer(RIKEN,JP)	Disrupted
63982	PTPRD	hsa-let-7d-5p	LiverCancer(RIKEN,JP)	Disrupted
63983	PTPRD	hsa-let-7e-5p	LiverCancer(RIKEN,JP)	Disrupted
63984	PTPRD	hsa-let-7f-5p	LiverCancer(RIKEN,JP)	Disrupted
63985	PTPRD	hsa-let-7g-5p	LiverCancer(RIKEN,JP)	Disrupted
63986	PTPRD	hsa-let-7i-5p	LiverCancer(RIKEN,JP)	Disrupted
63987	PTPRD	hsa-miR-1304-5p	LiverCancer(RIKEN,JP)	Created
63988	PTPRD	hsa-miR-1827	LiverCancer(RIKEN,JP)	Created
63989	PTPRD	hsa-miR-202-3p	LiverCancer(RIKEN,JP)	Disrupted
63990	PTPRD	hsa-miR-4458	LiverCancer(RIKEN,JP)	Disrupted
63991	PTPRD	hsa-miR-4500	LiverCancer(RIKEN,JP)	Disrupted
63992	PTPRD	hsa-miR-98	LiverCancer(RIKEN,JP)	Disrupted
63993	PTPRD	hsa-let-7a-5p	LiverCancer(RIKEN,JP)	Disrupted
63994	PTPRD	hsa-let-7b-5p	LiverCancer(RIKEN,JP)	Disrupted
63995	PTPRD	hsa-let-7c	LiverCancer(RIKEN,JP)	Disrupted
63996	PTPRD	hsa-let-7d-5p	LiverCancer(RIKEN,JP)	Disrupted
63997	PTPRD	hsa-let-7e-5p	LiverCancer(RIKEN,JP)	Disrupted
63998	PTPRD	hsa-let-7f-5p	LiverCancer(RIKEN,JP)	Disrupted
63999	PTPRD	hsa-let-7g-5p	LiverCancer(RIKEN,JP)	Disrupted
64000	PTPRD	hsa-let-7i-5p	LiverCancer(RIKEN,JP)	Disrupted
64001	PTPRD	hsa-miR-1304-5p	LiverCancer(RIKEN,JP)	Created
64002	PTPRD	hsa-miR-1827	LiverCancer(RIKEN,JP)	Created
64003	PTPRD	hsa-miR-202-3p	LiverCancer(RIKEN,JP)	Disrupted
64004	PTPRD	hsa-miR-4458	LiverCancer(RIKEN,JP)	Disrupted
64005	PTPRD	hsa-miR-4500	LiverCancer(RIKEN,JP)	Disrupted
64006	PTPRD	hsa-miR-98	LiverCancer(RIKEN,JP)	Disrupted
64111	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64112	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64113	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64114	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64115	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64116	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64117	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64118	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64119	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64120	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64121	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64122	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64123	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64124	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64125	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64126	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64127	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64128	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64129	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64130	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64131	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64132	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64133	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64134	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64135	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64136	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64137	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64138	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64139	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64140	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64141	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64142	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64143	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64144	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64145	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64146	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64147	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64148	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64149	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64150	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64151	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64152	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64153	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64154	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64155	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64156	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64157	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64158	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64159	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64160	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64161	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64162	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64163	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64164	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64165	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64166	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64167	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64168	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64169	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64170	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64171	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64172	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64173	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64174	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64175	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64176	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64177	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64178	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64179	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64180	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64181	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64182	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64183	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64184	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64185	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64186	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64187	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64188	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64189	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64190	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64191	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64192	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64193	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64194	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64195	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64196	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64197	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64198	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64199	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64200	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64201	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64202	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64203	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64204	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64205	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64206	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64207	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64208	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64209	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64210	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64211	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64212	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64213	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64214	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64215	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64216	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64217	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64218	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64219	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64220	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64221	TCF4	hsa-miR-302a-3p	LiverCancer(RIKEN,JP)	Created
64222	TCF4	hsa-miR-302b-3p	LiverCancer(RIKEN,JP)	Created
64223	TCF4	hsa-miR-302c-3p	LiverCancer(RIKEN,JP)	Created
64224	TCF4	hsa-miR-302e	LiverCancer(RIKEN,JP)	Created
64225	TCF4	hsa-miR-372	LiverCancer(RIKEN,JP)	Created
64226	TCF4	hsa-miR-520a-3p	LiverCancer(RIKEN,JP)	Created
64227	TCF4	hsa-miR-520b	LiverCancer(RIKEN,JP)	Created
64228	TCF4	hsa-miR-520c-3p	LiverCancer(RIKEN,JP)	Created
64229	TCF4	hsa-miR-520d-3p	LiverCancer(RIKEN,JP)	Created
64230	TCF4	hsa-miR-520e	LiverCancer(RIKEN,JP)	Created
64234	APC2	hsa-miR-4514	LiverCancer(RIKEN,JP)	Disrupted
64235	APC2	hsa-miR-4692	LiverCancer(RIKEN,JP)	Disrupted
64236	APC2	hsa-miR-940	LiverCancer(RIKEN,JP)	Disrupted
64279	IL17RD	hsa-miR-374b-5p	LiverCancer(RIKEN,JP)	Created
64280	FBXO32	hsa-miR-495	LiverCancer(RIKEN,JP)	Disrupted
64281	FBXO32	hsa-miR-5688	LiverCancer(RIKEN,JP)	Disrupted
64282	FBXO32	hsa-miR-495	LiverCancer(RIKEN,JP)	Disrupted
64283	FBXO32	hsa-miR-5688	LiverCancer(RIKEN,JP)	Disrupted
64284	FBXO32	hsa-miR-495	LiverCancer(RIKEN,JP)	Disrupted
64285	FBXO32	hsa-miR-5688	LiverCancer(RIKEN,JP)	Disrupted
64290	SMAD2	hsa-miR-2467-3p	LiverCancer(RIKEN,JP)	Disrupted
64291	SMAD2	hsa-miR-298	LiverCancer(RIKEN,JP)	Created
64292	SMAD2	hsa-miR-2467-3p	LiverCancer(RIKEN,JP)	Disrupted
64293	SMAD2	hsa-miR-298	LiverCancer(RIKEN,JP)	Created
64294	SMAD2	hsa-miR-2467-3p	LiverCancer(RIKEN,JP)	Disrupted
64295	SMAD2	hsa-miR-298	LiverCancer(RIKEN,JP)	Created
64332	THBD	hsa-miR-3668	LiverCancer(RIKEN,JP)	Created
64333	THBD	hsa-miR-4732-5p	LiverCancer(RIKEN,JP)	Created
64437	GJB2	hsa-miR-3198	LiverCancer(RIKEN,JP)	Created
64467	APC	hsa-miR-607	LiverCancer(RIKEN,JP)	Created
64468	APC	hsa-miR-607	LiverCancer(RIKEN,JP)	Created
64469	APC	hsa-miR-607	LiverCancer(RIKEN,JP)	Created
64594	COPS2	hsa-miR-520a-5p	LiverCancer(RIKEN,JP)	Disrupted
64595	COPS2	hsa-miR-525-5p	LiverCancer(RIKEN,JP)	Disrupted
64596	COPS2	hsa-miR-520a-5p	LiverCancer(RIKEN,JP)	Disrupted
64597	COPS2	hsa-miR-525-5p	LiverCancer(RIKEN,JP)	Disrupted
64671	CNTNAP2	hsa-miR-25-3p	LiverCancer(RIKEN,JP)	Disrupted
64672	CNTNAP2	hsa-miR-363-3p	LiverCancer(RIKEN,JP)	Disrupted
64673	CNTNAP2	hsa-miR-367-3p	LiverCancer(RIKEN,JP)	Disrupted
64700	PTPRJ	hsa-miR-5702	LiverCancer(RIKEN,JP)	Created
64775	RNASEL	hsa-miR-3121-5p	LiverCancer(RIKEN,JP)	Created
64832	ERBB4	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Disrupted
64833	ERBB4	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Disrupted
64967	IL17RD	hsa-miR-4299	LiverCancer(RIKEN,JP)	Disrupted
64968	IL17RD	hsa-miR-4490	LiverCancer(RIKEN,JP)	Created
64969	IL17RD	hsa-miR-5682	LiverCancer(RIKEN,JP)	Created
64970	IL17RD	hsa-miR-593-5p	LiverCancer(RIKEN,JP)	Disrupted
65065	DCC	hsa-miR-3529-5p	LiverCancer(RIKEN,JP)	Created
65066	DCC	hsa-miR-3927	LiverCancer(RIKEN,JP)	Created
65067	DCC	hsa-miR-4451	LiverCancer(RIKEN,JP)	Created
65068	DCC	hsa-miR-4650-3p	LiverCancer(RIKEN,JP)	Created
65069	DCC	hsa-miR-940	LiverCancer(RIKEN,JP)	Disrupted
65090	MBD4	hsa-miR-3978	LiverCancer(RIKEN,JP)	Disrupted
65197	CEBPA	hsa-miR-4457	LiverCancer(RIKEN,JP)	Disrupted
65394	FRK	hsa-miR-3065-5p	LiverCancer(RIKEN,JP)	Created
65409	DKK3	hsa-miR-141-5p	LiverCancer(RIKEN,JP)	Created
65410	DKK3	hsa-miR-141-5p	LiverCancer(RIKEN,JP)	Created
65411	DKK3	hsa-miR-141-5p	LiverCancer(RIKEN,JP)	Created
65518	UNC5C	hsa-miR-3145-3p	LiverCancer(RIKEN,JP)	Created
65565	TES	hsa-miR-4753-3p	LiverCancer(RIKEN,JP)	Disrupted
65566	TES	hsa-miR-4768-5p	LiverCancer(RIKEN,JP)	Disrupted
65567	TES	hsa-miR-4753-3p	LiverCancer(RIKEN,JP)	Disrupted
65568	TES	hsa-miR-4768-5p	LiverCancer(RIKEN,JP)	Disrupted
65638	ANP32A	hsa-miR-185-3p	LiverCancer(RIKEN,JP)	Created
65639	ANP32A	hsa-miR-548q	LiverCancer(RIKEN,JP)	Disrupted
65745	CASP8	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
65746	CASP8	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
65747	CASP8	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
65748	CASP8	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
65749	CASP8	hsa-miR-633	LiverCancer(RIKEN,JP)	Disrupted
65790	SYK	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Disrupted
65791	SYK	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Disrupted
65792	SYK	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Disrupted
65793	SYK	hsa-miR-3619-3p	LiverCancer(RIKEN,JP)	Disrupted
65851	STARD13	hsa-miR-1273f	LiverCancer(RIKEN,JP)	Created
65852	STARD13	hsa-miR-194-3p	LiverCancer(RIKEN,JP)	Created
65853	STARD13	hsa-miR-1273f	LiverCancer(RIKEN,JP)	Created
65854	STARD13	hsa-miR-194-3p	LiverCancer(RIKEN,JP)	Created
65855	STARD13	hsa-miR-1273f	LiverCancer(RIKEN,JP)	Created
65856	STARD13	hsa-miR-194-3p	LiverCancer(RIKEN,JP)	Created
65857	STARD13	hsa-miR-1273f	LiverCancer(RIKEN,JP)	Created
65858	STARD13	hsa-miR-194-3p	LiverCancer(RIKEN,JP)	Created
65888	PHLPP1	hsa-miR-517c-3p	LiverCancer(RIKEN,JP)	Created
66062	MCC	hsa-miR-1290	LiverCancer(RIKEN,JP)	Disrupted
66063	MCC	hsa-miR-2682-5p	LiverCancer(RIKEN,JP)	Disrupted
66064	MCC	hsa-miR-4736	LiverCancer(RIKEN,JP)	Disrupted
66065	MCC	hsa-miR-4763-3p	LiverCancer(RIKEN,JP)	Disrupted
66066	MCC	hsa-miR-940	LiverCancer(RIKEN,JP)	Disrupted
66067	MCC	hsa-miR-1290	LiverCancer(RIKEN,JP)	Disrupted
66068	MCC	hsa-miR-2682-5p	LiverCancer(RIKEN,JP)	Disrupted
66069	MCC	hsa-miR-4736	LiverCancer(RIKEN,JP)	Disrupted
66070	MCC	hsa-miR-4763-3p	LiverCancer(RIKEN,JP)	Disrupted
66071	MCC	hsa-miR-940	LiverCancer(RIKEN,JP)	Disrupted
66114	TGFBR3	hsa-miR-126-5p	LiverCancer(RIKEN,JP)	Disrupted
66115	TGFBR3	hsa-miR-126-5p	LiverCancer(RIKEN,JP)	Disrupted
66116	TGFBR3	hsa-miR-126-5p	LiverCancer(RIKEN,JP)	Disrupted
66162	HIPK2	hsa-miR-3676-5p	LiverCancer(RIKEN,JP)	Created
66163	HIPK2	hsa-miR-4683	LiverCancer(RIKEN,JP)	Created
66164	HIPK2	hsa-miR-3676-5p	LiverCancer(RIKEN,JP)	Created
66165	HIPK2	hsa-miR-4683	LiverCancer(RIKEN,JP)	Created
66199	CUL5	hsa-miR-874	LiverCancer(RIKEN,JP)	Disrupted
66262	MAF	hsa-miR-19a-5p	LiverCancer(RIKEN,JP)	Disrupted
66263	MAF	hsa-miR-19b-1-5p	LiverCancer(RIKEN,JP)	Disrupted
66264	MAF	hsa-miR-19b-2-5p	LiverCancer(RIKEN,JP)	Disrupted
66265	MAF	hsa-miR-452-5p	LiverCancer(RIKEN,JP)	Disrupted
66266	PAFAH1B1	hsa-miR-216a	LiverCancer(RIKEN,JP)	Created
66269	RASL10B	hsa-miR-204-5p	LiverCancer(RIKEN,JP)	Created
66270	RASL10B	hsa-miR-4299	LiverCancer(RIKEN,JP)	Disrupted
66271	RASL10B	hsa-miR-4456	LiverCancer(RIKEN,JP)	Disrupted
66272	RASL10B	hsa-miR-4685-3p	LiverCancer(RIKEN,JP)	Created
66273	RASL10B	hsa-miR-642a-5p	LiverCancer(RIKEN,JP)	Disrupted
66329	LIN9	hsa-miR-2682-5p	LiverCancer(RIKEN,JP)	Created
66426	SERPINB5	hsa-miR-454-5p	LiverCancer(RIKEN,JP)	Created
66427	SERPINB5	hsa-miR-543	LiverCancer(RIKEN,JP)	Disrupted
66438	NKX3-1	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Disrupted
66439	NKX3-1	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Disrupted
66440	NKX3-1	hsa-miR-378h	LiverCancer(RIKEN,JP)	Disrupted
66441	NKX3-1	hsa-miR-422a	LiverCancer(RIKEN,JP)	Disrupted
66442	NKX3-1	hsa-miR-4638-3p	LiverCancer(RIKEN,JP)	Disrupted
66443	NKX3-1	hsa-miR-1269a	LiverCancer(RIKEN,JP)	Disrupted
66444	NKX3-1	hsa-miR-1269b	LiverCancer(RIKEN,JP)	Disrupted
66445	NKX3-1	hsa-miR-378h	LiverCancer(RIKEN,JP)	Disrupted
66446	NKX3-1	hsa-miR-422a	LiverCancer(RIKEN,JP)	Disrupted
66447	NKX3-1	hsa-miR-4638-3p	LiverCancer(RIKEN,JP)	Disrupted
66644	EGR2	hsa-miR-19a-3p	LiverCancer(RIKEN,JP)	Created
66645	EGR2	hsa-miR-19b-3p	LiverCancer(RIKEN,JP)	Created
66646	EGR2	hsa-miR-19a-3p	LiverCancer(RIKEN,JP)	Created
66647	EGR2	hsa-miR-19b-3p	LiverCancer(RIKEN,JP)	Created
66648	EGR2	hsa-miR-19a-3p	LiverCancer(RIKEN,JP)	Created
66649	EGR2	hsa-miR-19b-3p	LiverCancer(RIKEN,JP)	Created
66650	EGR2	hsa-miR-19a-3p	LiverCancer(RIKEN,JP)	Created
66651	EGR2	hsa-miR-19b-3p	LiverCancer(RIKEN,JP)	Created
66728	ERBB4	hsa-miR-3152-5p	LiverCancer(RIKEN,JP)	Disrupted
66729	ERBB4	hsa-miR-4774-3p	LiverCancer(RIKEN,JP)	Disrupted
66730	ERBB4	hsa-miR-3152-5p	LiverCancer(RIKEN,JP)	Disrupted
66731	ERBB4	hsa-miR-4774-3p	LiverCancer(RIKEN,JP)	Disrupted
66732	ERBB4	hsa-miR-129-5p	LiverCancer(RIKEN,JP)	Created
66733	ERBB4	hsa-miR-3680-3p	LiverCancer(RIKEN,JP)	Created
66734	ERBB4	hsa-miR-450b-5p	LiverCancer(RIKEN,JP)	Created
66735	ERBB4	hsa-miR-507	LiverCancer(RIKEN,JP)	Created
66736	ERBB4	hsa-miR-568	LiverCancer(RIKEN,JP)	Disrupted
66737	ERBB4	hsa-miR-129-5p	LiverCancer(RIKEN,JP)	Created
66738	ERBB4	hsa-miR-450b-5p	LiverCancer(RIKEN,JP)	Created
66739	ERBB4	hsa-miR-507	LiverCancer(RIKEN,JP)	Created
66740	ERBB4	hsa-miR-568	LiverCancer(RIKEN,JP)	Disrupted
66762	BNIP3L	hsa-miR-4662a-3p	LiverCancer(RIKEN,JP)	Disrupted
66848	KCNRG	hsa-miR-5002-5p	LiverCancer(RIKEN,JP)	Created
67132	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67133	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67134	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67135	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67136	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67137	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67138	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67139	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67140	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67141	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67142	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67143	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67144	TCF7L2	hsa-miR-4647	PediatricBrainTumors(DKFZ,DE)	Created
67243	CTDSPL	hsa-miR-1228-5p	LiverCancer(NCC,JP)	Created
67244	CTDSPL	hsa-miR-1275	LiverCancer(NCC,JP)	Disrupted
67245	CTDSPL	hsa-miR-3147	LiverCancer(NCC,JP)	Created
67246	CTDSPL	hsa-miR-4525	LiverCancer(NCC,JP)	Disrupted
67247	CTDSPL	hsa-miR-4649-5p	LiverCancer(NCC,JP)	Created
67248	CTDSPL	hsa-miR-4665-5p	LiverCancer(NCC,JP)	Disrupted
67249	CTDSPL	hsa-miR-4723-5p	LiverCancer(NCC,JP)	Disrupted
67250	CTDSPL	hsa-miR-5010-5p	LiverCancer(NCC,JP)	Disrupted
67251	CTDSPL	hsa-miR-5572	LiverCancer(NCC,JP)	Disrupted
67252	CTDSPL	hsa-miR-5698	LiverCancer(NCC,JP)	Disrupted
67253	CTDSPL	hsa-miR-625-5p	LiverCancer(NCC,JP)	Disrupted
67254	CTDSPL	hsa-miR-1275	LiverCancer(NCC,JP)	Disrupted
67255	CTDSPL	hsa-miR-3147	LiverCancer(NCC,JP)	Created
67256	CTDSPL	hsa-miR-4525	LiverCancer(NCC,JP)	Disrupted
67257	CTDSPL	hsa-miR-4649-5p	LiverCancer(NCC,JP)	Created
67258	CTDSPL	hsa-miR-4665-5p	LiverCancer(NCC,JP)	Disrupted
67259	CTDSPL	hsa-miR-4723-5p	LiverCancer(NCC,JP)	Disrupted
67260	CTDSPL	hsa-miR-5010-5p	LiverCancer(NCC,JP)	Disrupted
67261	CTDSPL	hsa-miR-5572	LiverCancer(NCC,JP)	Disrupted
67262	CTDSPL	hsa-miR-5698	LiverCancer(NCC,JP)	Disrupted
67263	CTDSPL	hsa-miR-625-5p	LiverCancer(NCC,JP)	Disrupted
67608	CTBP2	hsa-miR-214-3p	LiverCancer(NCC,JP)	Disrupted
67609	CTBP2	hsa-miR-214-3p	LiverCancer(NCC,JP)	Disrupted
67610	CTBP2	hsa-miR-214-3p	LiverCancer(NCC,JP)	Disrupted
67611	CTBP2	hsa-miR-486-5p	LiverCancer(NCC,JP)	Disrupted
67612	CTBP2	hsa-miR-486-5p	LiverCancer(NCC,JP)	Disrupted
67613	CTBP2	hsa-miR-486-5p	LiverCancer(NCC,JP)	Disrupted
67775	TET2	hsa-miR-338-5p	LiverCancer(NCC,JP)	Disrupted
67776	TET2	hsa-miR-3675-3p	LiverCancer(NCC,JP)	Disrupted
67777	TET2	hsa-miR-875-5p	LiverCancer(NCC,JP)	Created
67794	UFL1	hsa-miR-4651	LiverCancer(NCC,JP)	Created
67799	HIPK2	hsa-miR-3919	LiverCancer(NCC,JP)	Created
67800	HIPK2	hsa-miR-539-5p	LiverCancer(NCC,JP)	Created
67801	HIPK2	hsa-miR-3919	LiverCancer(NCC,JP)	Created
67802	HIPK2	hsa-miR-539-5p	LiverCancer(NCC,JP)	Created
67814	RECK	hsa-miR-4307	LiverCancer(NCC,JP)	Created
67815	RECK	hsa-miR-548d-3p	LiverCancer(NCC,JP)	Disrupted
67833	CHEK1	hsa-miR-4699-3p	LiverCancer(NCC,JP)	Created
67834	CHEK1	hsa-miR-4699-3p	LiverCancer(NCC,JP)	Created
67835	CHEK1	hsa-miR-4699-3p	LiverCancer(NCC,JP)	Created
67852	CUL4A	hsa-miR-3529-3p	LiverCancer(NCC,JP)	Created
67853	CUL4A	hsa-miR-3529-3p	LiverCancer(NCC,JP)	Created
