	Genesymbol	miRNA	Targetsiteclass	Cancertype	Genetype
2966	LPHN2	hsa-miR-3652	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
2967	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2968	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2969	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2970	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2971	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2972	ACSL6	hsa-miR-1207-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
2973	AFF4	hsa-miR-519c-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
2974	NTRK3	hsa-miR-548ah-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
2975	MCM3	hsa-miR-548u	Disrupted	LiverCancer(NCC,JP)	Oncogene
2976	DLG1	hsa-miR-644a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2977	DLG1	hsa-miR-644a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2978	DLG1	hsa-miR-644a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2979	DLG1	hsa-miR-644a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2980	DLG1	hsa-miR-644a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2981	ASH1L	hsa-miR-4477a	Disrupted	LiverCancer(NCC,JP)	Oncogene
2982	THRAP3	hsa-miR-331-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
2983	CUX1	hsa-miR-151a-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
2984	CUX1	hsa-miR-151a-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
2985	MUC20	hsa-miR-4664-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2986	MUC20	hsa-miR-4664-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2987	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2988	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2989	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2990	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2991	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2992	ACSL6	hsa-miR-1321	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
2993	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2994	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2995	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2996	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2997	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2998	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
2999	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3000	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3001	FGFR1	hsa-miR-454-3p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3002	SYK	hsa-miR-17-5p	Created	ProstateCancer(OICR,CA)	Not Classified
3003	SYK	hsa-miR-17-5p	Created	ProstateCancer(OICR,CA)	Not Classified
3004	SYK	hsa-miR-17-5p	Created	ProstateCancer(OICR,CA)	Not Classified
3005	SYK	hsa-miR-17-5p	Created	ProstateCancer(OICR,CA)	Not Classified
3006	ZNF814	hsa-miR-4663	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3007	NRAS	hsa-miR-514b-5p	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3008	BPTF	hsa-miR-1245b-3p	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3009	BPTF	hsa-miR-1245b-3p	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3010	NAP1L1	hsa-miR-154-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3011	KIT	hsa-miR-149-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3012	KIT	hsa-miR-149-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3013	NTRK2	hsa-miR-548c-3p	Created	LiverCancer(RIKEN,JP)	Oncogene
3014	EEF1A1	hsa-miR-1915-5p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3015	TBL1XR1	hsa-miR-488-5p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3016	TCF7L2	hsa-miR-4495	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3017	TCF7L2	hsa-miR-4495	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3018	TCF7L2	hsa-miR-4495	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3019	TCF7L2	hsa-miR-4495	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3020	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3021	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3022	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3023	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3024	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3025	FGFR2	hsa-miR-575	Disrupted	GastricCancer(CCGC,CN)	Oncogene
3026	PIK3R1	hsa-miR-4279	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3027	PIK3R1	hsa-miR-4279	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3028	PIK3R1	hsa-miR-4279	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3029	PIK3R1	hsa-miR-4279	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3030	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3031	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3032	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3033	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3034	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3035	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3036	NF2	hsa-miR-5006-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3037	TP53	hsa-miR-3922-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3038	TP53	hsa-miR-3922-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3039	HNF1A	hsa-miR-760	Disrupted	LiverCancer(NCC,JP)	Oncogene
3040	POM121	hsa-miR-103a-2-5p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
3041	FKBP5	hsa-miR-216a	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3042	NAP1L1	hsa-miR-152	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3043	ATRX	hsa-miR-181b-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3044	ATRX	hsa-miR-181b-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3045	LCP1	hsa-miR-4517	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3046	NR4A2	hsa-let-7b-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3047	LPHN2	hsa-miR-561-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3048	ROBO2	hsa-miR-412	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3049	ROBO2	hsa-miR-412	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3050	PIK3R1	hsa-miR-548n	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3051	PIK3R1	hsa-miR-548n	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3052	PIK3R1	hsa-miR-548n	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3053	PIK3R1	hsa-miR-548n	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3054	PTPN11	hsa-miR-4273	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3055	AFF4	hsa-miR-20b-5p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3056	CAST	hsa-miR-4263	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3057	CAST	hsa-miR-4263	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3058	CAST	hsa-miR-4263	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3059	KEAP1	hsa-miR-1262	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3060	KEAP1	hsa-miR-1262	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3061	ZFP36L1	hsa-miR-4735-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3062	ZFP36L1	hsa-miR-4735-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3063	EFTUD2	hsa-miR-4328	Disrupted	LiverCancer(NCC,JP)	Not Classified
3064	EFTUD2	hsa-miR-4328	Disrupted	LiverCancer(NCC,JP)	Not Classified
3065	MYD88	hsa-miR-3166	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Not Classified
3066	MYD88	hsa-miR-3166	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Not Classified
3067	TET2	hsa-miR-3194-3p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Tumor Suppressor Gene
3068	JMY	hsa-miR-612	Created	ProstateCancer(OICR,CA)	Not Classified
3069	EEF1A1	hsa-miR-548ao-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3070	EEF1A1	hsa-miR-548ao-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3071	PCSK5	hsa-miR-759	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3072	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3073	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3074	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3075	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3076	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3077	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3078	MECOM	hsa-miR-556-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3079	JMY	hsa-miR-4735-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3080	EEF1A1	hsa-miR-502-5p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3081	TBL1XR1	hsa-miR-512-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3082	SMAD2	hsa-miR-485-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3083	SMAD2	hsa-miR-485-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3084	SMAD2	hsa-miR-485-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3085	STK4	hsa-miR-4647	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3086	RUNX1	hsa-miR-3133	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3087	NKX3-1	hsa-miR-378a-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3088	NKX3-1	hsa-miR-378a-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3089	CDC27	hsa-miR-4423-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3090	POM121	hsa-miR-150-3p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3091	GNAS	hsa-miR-4661-3p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
3092	TP53	hsa-miR-151a-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3093	TP53	hsa-miR-151a-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3094	TP53	hsa-miR-151a-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3095	TP53	hsa-miR-151a-3p	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3096	SYK	hsa-miR-106b-5p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3097	SYK	hsa-miR-106b-5p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3098	SYK	hsa-miR-106b-5p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3099	SYK	hsa-miR-106b-5p	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3100	SMAD2	hsa-miR-340-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3101	SMAD2	hsa-miR-340-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3102	SMAD2	hsa-miR-340-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3103	MUC20	hsa-miR-654-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3104	MUC20	hsa-miR-654-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3105	NAP1L1	hsa-miR-148b-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3106	AFF4	hsa-miR-526b-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3107	TJP1	hsa-miR-5688	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3108	TJP1	hsa-miR-5688	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3109	FAF1	hsa-miR-138-5p	Created	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3110	BRWD1	hsa-miR-1301	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
3111	CUX1	hsa-miR-99b-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3112	CUX1	hsa-miR-99b-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3113	ROBO2	hsa-miR-5585-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Oncogene
3114	ROBO2	hsa-miR-5585-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Oncogene
3115	RAD23B	hsa-miR-1295b-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3116	RAD23B	hsa-miR-1295b-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3117	RAD23B	hsa-miR-1295b-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3118	AHR	hsa-miR-106b-5p	Created	ProstateCancer(OICR,CA)	Oncogene
3119	NR4A2	hsa-miR-4666a-3p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3120	EGFR	hsa-miR-4452	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3121	ADCY1	hsa-miR-302c-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3122	TP53	hsa-miR-3922-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3123	TP53	hsa-miR-3922-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3124	FAM46C	hsa-miR-146a-3p	Disrupted	LiverCancer(NCC,JP)	Not Classified
3125	TP53	hsa-miR-4513	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3126	TP53	hsa-miR-4513	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3127	TP53	hsa-miR-4513	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3128	TP53	hsa-miR-4513	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3129	EEF1A1	hsa-miR-338-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3130	ERBB3	hsa-miR-4708-5p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3131	PIK3R3	hsa-miR-24-3p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3132	PIK3R3	hsa-miR-24-3p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3133	CAT	hsa-miR-4686	Disrupted	LiverCancer(NCC,JP)	Oncogene
3134	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3135	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3136	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3137	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3138	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3139	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3140	NF2	hsa-miR-4755-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3141	MYD88	hsa-miR-92a-1-5p	Disrupted	LiverCancer(NCC,JP)	Not Classified
3142	EFTUD2	hsa-miR-4422	Disrupted	LiverCancer(NCC,JP)	Not Classified
3143	EFTUD2	hsa-miR-4422	Disrupted	LiverCancer(NCC,JP)	Not Classified
3144	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3145	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3146	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3147	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3148	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3149	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3150	NF2	hsa-miR-5693	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3151	CDKN2A	hsa-miR-3683	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Tumor Suppressor Gene
3152	CYLD	hsa-miR-15a-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3153	CYLD	hsa-miR-15a-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3154	CYLD	hsa-miR-15a-5p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3155	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3156	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3157	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3158	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3159	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3160	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3161	NF2	hsa-miR-3664-3p	Disrupted	ProstateCancer(OICR,CA)	Tumor Suppressor Gene
3162	SHMT1	hsa-miR-224-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3163	SHMT1	hsa-miR-224-3p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3164	NKX3-1	hsa-miR-378i	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3165	NKX3-1	hsa-miR-378i	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3166	WHSC1	hsa-miR-1184	Disrupted	LiverCancer(NCC,JP)	Not Classified
3167	DLG1	hsa-miR-147a	Disrupted	LiverCancer(NCC,JP)	Oncogene
3168	DLG1	hsa-miR-147a	Disrupted	LiverCancer(NCC,JP)	Oncogene
3169	DLG1	hsa-miR-147a	Disrupted	LiverCancer(NCC,JP)	Oncogene
3170	DLG1	hsa-miR-147a	Disrupted	LiverCancer(NCC,JP)	Oncogene
3171	DLG1	hsa-miR-147a	Disrupted	LiverCancer(NCC,JP)	Oncogene
3172	BCLAF1	hsa-miR-513c-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3173	BCLAF1	hsa-miR-513c-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3174	RAF1	hsa-miR-5589-3p	Created	ColonAdenocarcinoma(TCGA,US)	Oncogene
3175	TNPO1	hsa-miR-625-5p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3176	TNPO1	hsa-miR-625-5p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3177	ADCY1	hsa-miR-600	Disrupted	ProstateCancer(OICR,CA)	Oncogene
3178	NR4A2	hsa-miR-520d-5p	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3179	AFF4	hsa-miR-106a-5p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3180	AFF4	hsa-miR-17-5p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3181	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3182	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3183	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3184	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3185	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3186	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3187	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3188	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3189	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3190	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3191	ERBB2IP	hsa-miR-518a-5p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3192	ERBB2IP	hsa-miR-527	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3193	PIK3R3	hsa-miR-4438	Disrupted	LiverCancer(NCC,JP)	Oncogene
3194	PIK3R3	hsa-miR-4438	Disrupted	LiverCancer(NCC,JP)	Oncogene
3195	RAF1	hsa-miR-4677-3p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3196	WHSC1	hsa-miR-1206	Disrupted	LiverCancer(NCC,JP)	Not Classified
3197	WHSC1	hsa-miR-1206	Disrupted	LiverCancer(NCC,JP)	Not Classified
3198	WHSC1	hsa-miR-1206	Disrupted	LiverCancer(NCC,JP)	Not Classified
3199	WHSC1	hsa-miR-1206	Disrupted	LiverCancer(NCC,JP)	Not Classified
3200	ROBO2	hsa-miR-501-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3201	ROBO2	hsa-miR-501-5p	Disrupted	LiverCancer(NCC,JP)	Oncogene
3202	CLCC1	hsa-miR-5707	Created	LiverCancer(NCC,JP)	Oncogene
3203	CLCC1	hsa-miR-5707	Created	LiverCancer(NCC,JP)	Oncogene
3204	THRAP3	hsa-miR-4292	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3205	CUX1	hsa-miR-99a-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3206	CUX1	hsa-miR-99a-3p	Disrupted	ColonAdenocarcinoma(TCGA,US)	Not Classified
3207	STK4	hsa-miR-4530	Disrupted	ProstateCancer(OICR,CA)	Not Classified
3208	AHR	hsa-miR-106a-5p	Created	ProstateCancer(OICR,CA)	Oncogene
3209	AHR	hsa-miR-17-5p	Created	ProstateCancer(OICR,CA)	Oncogene
3210	BRWD1	hsa-miR-5681a	Created	LiverCancer(RIKEN,JP)	Oncogene
3211	ATRX	hsa-miR-574-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3212	ATRX	hsa-miR-574-5p	Created	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3213	ADCY1	hsa-miR-543	Disrupted	LiverCancer(NCC,JP)	Oncogene
3214	KEAP1	hsa-miR-4701-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3215	KEAP1	hsa-miR-4701-3p	Disrupted	LiverCancer(NCC,JP)	Tumor Suppressor Gene
3216	POM121	hsa-miR-4422	Disrupted	BladderUrothelialCarcinoma(TCGA,US)	Oncogene
3217	AHR	hsa-miR-20b-5p	Created	ProstateCancer(OICR,CA)	Oncogene
3218	AHR	hsa-miR-93-5p	Created	ProstateCancer(OICR,CA)	Oncogene
3219	WASF3	hsa-miR-3065-5p	Disrupted	LiverCancer(RIKEN,JP)	Not Classified
3220	NTRK3	hsa-miR-3609	Disrupted	LiverCancer(NCC,JP)	Oncogene
3221	DLG1	hsa-miR-4654	Disrupted	LiverCancer(NCC,JP)	Oncogene
3222	DLG1	hsa-miR-4654	Disrupted	LiverCancer(NCC,JP)	Oncogene
3223	DLG1	hsa-miR-4654	Disrupted	LiverCancer(NCC,JP)	Oncogene
3224	DLG1	hsa-miR-4654	Disrupted	LiverCancer(NCC,JP)	Oncogene
3225	DLG1	hsa-miR-4654	Disrupted	LiverCancer(NCC,JP)	Oncogene
3226	WNT5A	hsa-miR-744-5p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
3227	WNT5A	hsa-miR-744-5p	Disrupted	UterineCorpusEndometrioidCarcinoma(TCGA,US)	Oncogene
3228	CDKN2A	hsa-let-7i-3p	Created	BladderUrothelialCarcinoma(TCGA,US)	Tumor Suppressor Gene
3229	RUNX1	hsa-miR-4478	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3230	RUNX1	hsa-miR-4478	Disrupted	LiverCancer(RIKEN,JP)	Tumor Suppressor Gene
3231	EIF4G3	hsa-miR-33a-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3232	EIF4G3	hsa-miR-33a-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
3233	EIF4G3	hsa-miR-33a-3p	Disrupted	LiverCancer(RIKEN,JP)	Oncogene
