	Genesymbol	miRNA	Cancertype	Targetsiteclass
65080	LPP	hsa-miR-759	LiverCancer(RIKEN,JP)	Disrupted
65081	LPP	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
65082	LPP	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
65083	LPP	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
65084	LPP	hsa-miR-3942-3p	LiverCancer(RIKEN,JP)	Disrupted
65085	LPP	hsa-miR-759	LiverCancer(RIKEN,JP)	Disrupted
65086	LPP	hsa-miR-30a-3p	LiverCancer(RIKEN,JP)	Disrupted
65087	LPP	hsa-miR-30d-3p	LiverCancer(RIKEN,JP)	Disrupted
65088	LPP	hsa-miR-30e-3p	LiverCancer(RIKEN,JP)	Disrupted
65089	LPP	hsa-miR-759	LiverCancer(RIKEN,JP)	Disrupted
65217	ELK4	hsa-miR-345-3p	LiverCancer(RIKEN,JP)	Created
65218	ELK4	hsa-miR-3682-5p	LiverCancer(RIKEN,JP)	Disrupted
65219	ELK4	hsa-miR-4653-5p	LiverCancer(RIKEN,JP)	Disrupted
65309	KRAS	hsa-miR-4678	LiverCancer(RIKEN,JP)	Created
65310	KRAS	hsa-miR-4678	LiverCancer(RIKEN,JP)	Created
65311	ERBB3	hsa-miR-708-5p	LiverCancer(RIKEN,JP)	Created
65359	SS18L1	hsa-miR-1324	LiverCancer(RIKEN,JP)	Disrupted
65360	SS18L1	hsa-miR-3660	LiverCancer(RIKEN,JP)	Created
65361	SS18L1	hsa-miR-4256	LiverCancer(RIKEN,JP)	Created
65362	SS18L1	hsa-miR-4526	LiverCancer(RIKEN,JP)	Created
65363	SS18L1	hsa-miR-4762-3p	LiverCancer(RIKEN,JP)	Created
65364	SS18L1	hsa-miR-4272	LiverCancer(RIKEN,JP)	Disrupted
65472	GAS7	hsa-miR-3154	LiverCancer(RIKEN,JP)	Disrupted
65473	GAS7	hsa-miR-3154	LiverCancer(RIKEN,JP)	Disrupted
65474	GAS7	hsa-miR-3154	LiverCancer(RIKEN,JP)	Disrupted
65489	PAX7	hsa-miR-4422	LiverCancer(RIKEN,JP)	Disrupted
65490	PAX7	hsa-miR-4668-3p	LiverCancer(RIKEN,JP)	Created
65512	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65513	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65514	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65515	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65516	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65517	MLF1	hsa-miR-4665-5p	LiverCancer(RIKEN,JP)	Disrupted
65713	TAL1	hsa-miR-335-3p	LiverCancer(RIKEN,JP)	Disrupted
65832	MDM2	hsa-miR-4432	LiverCancer(RIKEN,JP)	Disrupted
65833	MDM2	hsa-miR-4462	LiverCancer(RIKEN,JP)	Created
65834	BTG1	hsa-miR-5587-3p	LiverCancer(RIKEN,JP)	Disrupted
65871	TPM3	hsa-miR-4524a-5p	LiverCancer(RIKEN,JP)	Created
65872	TPM3	hsa-miR-4524b-5p	LiverCancer(RIKEN,JP)	Created
65873	TPM3	hsa-miR-497-5p	LiverCancer(RIKEN,JP)	Created
65896	TOP1	hsa-miR-548aj-5p	LiverCancer(RIKEN,JP)	Disrupted
65897	TOP1	hsa-miR-548g-5p	LiverCancer(RIKEN,JP)	Disrupted
65898	TOP1	hsa-miR-548x-5p	LiverCancer(RIKEN,JP)	Disrupted
65899	TOP1	hsa-miR-382-5p	LiverCancer(RIKEN,JP)	Created
65951	MYOD1	hsa-miR-149-3p	LiverCancer(RIKEN,JP)	Disrupted
65952	MYOD1	hsa-miR-4728-5p	LiverCancer(RIKEN,JP)	Disrupted
65953	MYOD1	hsa-miR-5698	LiverCancer(RIKEN,JP)	Disrupted
65954	MYOD1	hsa-miR-765	LiverCancer(RIKEN,JP)	Created
66015	AKT2	hsa-miR-3616-3p	LiverCancer(RIKEN,JP)	Disrupted
66016	AKT2	hsa-miR-3616-3p	LiverCancer(RIKEN,JP)	Disrupted
66017	AKT2	hsa-miR-4436b-3p	LiverCancer(RIKEN,JP)	Disrupted
66018	AKT2	hsa-miR-3616-3p	LiverCancer(RIKEN,JP)	Disrupted
66019	AKT2	hsa-miR-4436b-3p	LiverCancer(RIKEN,JP)	Disrupted
66127	TBL1XR1	hsa-miR-3171	LiverCancer(RIKEN,JP)	Disrupted
66128	TBL1XR1	hsa-miR-4495	LiverCancer(RIKEN,JP)	Disrupted
66203	PTPN11	hsa-miR-2117	LiverCancer(RIKEN,JP)	Disrupted
66204	PTPN11	hsa-miR-4445-5p	LiverCancer(RIKEN,JP)	Disrupted
66205	PTPN11	hsa-miR-5186	LiverCancer(RIKEN,JP)	Disrupted
66209	EGFR	hsa-miR-377-3p	LiverCancer(RIKEN,JP)	Created
66362	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66363	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66364	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66365	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66366	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66367	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66368	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66369	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66370	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66371	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66372	ACSL6	hsa-miR-320e	LiverCancer(RIKEN,JP)	Created
66373	ACSL6	hsa-miR-4503	LiverCancer(RIKEN,JP)	Created
66374	AFF4	hsa-miR-3609	LiverCancer(RIKEN,JP)	Disrupted
66375	AFF4	hsa-miR-4272	LiverCancer(RIKEN,JP)	Created
66624	IKBKB	hsa-miR-494	LiverCancer(RIKEN,JP)	Disrupted
66625	IKBKB	hsa-miR-494	LiverCancer(RIKEN,JP)	Disrupted
66626	IKBKB	hsa-miR-494	LiverCancer(RIKEN,JP)	Disrupted
66761	SRSF3	hsa-miR-3144-3p	LiverCancer(RIKEN,JP)	Disrupted
66816	PAFAH1B2	hsa-miR-3682-5p	LiverCancer(RIKEN,JP)	Disrupted
66896	H3F3B	hsa-miR-4777-5p	LiverCancer(RIKEN,JP)	Disrupted
66952	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
66953	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
66954	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
66955	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
66956	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
66957	FGFR2	hsa-miR-4712-5p	GastricCancer(CCGC,CN)	Disrupted
67113	ATP2B3	hsa-miR-4654	GastricCancer(CCGC,CN)	Created
67114	ATP2B3	hsa-miR-4745-5p	GastricCancer(CCGC,CN)	Created
67288	DEK	hsa-miR-1236	LiverCancer(NCC,JP)	Created
67289	DEK	hsa-miR-1236	LiverCancer(NCC,JP)	Created
67396	GAS7	hsa-miR-1257	LiverCancer(NCC,JP)	Created
67397	GAS7	hsa-miR-15b-3p	LiverCancer(NCC,JP)	Created
67398	GAS7	hsa-miR-1257	LiverCancer(NCC,JP)	Created
67399	GAS7	hsa-miR-15b-3p	LiverCancer(NCC,JP)	Created
67400	GAS7	hsa-miR-1257	LiverCancer(NCC,JP)	Created
67401	GAS7	hsa-miR-15b-3p	LiverCancer(NCC,JP)	Created
67402	GAS7	hsa-miR-1257	LiverCancer(NCC,JP)	Created
67403	GAS7	hsa-miR-15b-3p	LiverCancer(NCC,JP)	Created
67405	HLF	hsa-miR-29a-5p	LiverCancer(NCC,JP)	Created
67406	HLF	hsa-miR-4502	LiverCancer(NCC,JP)	Disrupted
67407	HLF	hsa-miR-592	LiverCancer(NCC,JP)	Disrupted
67472	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67473	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67474	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67475	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67476	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67477	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67478	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67479	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67480	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67481	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67482	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67483	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67484	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67485	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67486	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67487	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67488	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67489	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67490	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67491	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67492	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67493	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67494	ABI1	hsa-miR-302c-5p	LiverCancer(NCC,JP)	Created
67495	ABI1	hsa-miR-889	LiverCancer(NCC,JP)	Disrupted
67545	CREB1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Created
67546	CREB1	hsa-miR-1275	LiverCancer(NCC,JP)	Disrupted
67547	CREB1	hsa-miR-1914-3p	LiverCancer(NCC,JP)	Created
67548	CREB1	hsa-miR-3151	LiverCancer(NCC,JP)	Disrupted
67549	CREB1	hsa-miR-423-5p	LiverCancer(NCC,JP)	Created
67550	CREB1	hsa-miR-4296	LiverCancer(NCC,JP)	Disrupted
67551	CREB1	hsa-miR-4322	LiverCancer(NCC,JP)	Disrupted
67552	CREB1	hsa-miR-4447	LiverCancer(NCC,JP)	Disrupted
67553	CREB1	hsa-miR-4472	LiverCancer(NCC,JP)	Disrupted
67554	CREB1	hsa-miR-4665-5p	LiverCancer(NCC,JP)	Disrupted
67555	CREB1	hsa-miR-4716-3p	LiverCancer(NCC,JP)	Created
67556	CREB1	hsa-miR-491-5p	LiverCancer(NCC,JP)	Disrupted
67557	CREB1	hsa-miR-5194	LiverCancer(NCC,JP)	Created
67558	CREB1	hsa-miR-625-5p	LiverCancer(NCC,JP)	Created
67559	CREB1	hsa-miR-1226-5p	LiverCancer(NCC,JP)	Created
67560	CREB1	hsa-miR-1275	LiverCancer(NCC,JP)	Disrupted
67561	CREB1	hsa-miR-1914-3p	LiverCancer(NCC,JP)	Created
67562	CREB1	hsa-miR-3151	LiverCancer(NCC,JP)	Disrupted
67563	CREB1	hsa-miR-423-5p	LiverCancer(NCC,JP)	Created
67564	CREB1	hsa-miR-4296	LiverCancer(NCC,JP)	Disrupted
67565	CREB1	hsa-miR-4322	LiverCancer(NCC,JP)	Disrupted
67566	CREB1	hsa-miR-4447	LiverCancer(NCC,JP)	Disrupted
67567	CREB1	hsa-miR-4472	LiverCancer(NCC,JP)	Disrupted
67568	CREB1	hsa-miR-4665-5p	LiverCancer(NCC,JP)	Disrupted
67569	CREB1	hsa-miR-4716-3p	LiverCancer(NCC,JP)	Created
67570	CREB1	hsa-miR-491-5p	LiverCancer(NCC,JP)	Disrupted
67571	CREB1	hsa-miR-5194	LiverCancer(NCC,JP)	Created
67572	CREB1	hsa-miR-625-5p	LiverCancer(NCC,JP)	Created
67576	WHSC1	hsa-miR-361-3p	LiverCancer(NCC,JP)	Created
67577	WHSC1	hsa-miR-361-3p	LiverCancer(NCC,JP)	Created
67578	WHSC1	hsa-miR-361-3p	LiverCancer(NCC,JP)	Created
67579	WHSC1	hsa-miR-361-3p	LiverCancer(NCC,JP)	Created
67586	IL6ST	hsa-miR-300	LiverCancer(NCC,JP)	Disrupted
67587	IL6ST	hsa-miR-4666a-3p	LiverCancer(NCC,JP)	Disrupted
67588	IL6ST	hsa-miR-300	LiverCancer(NCC,JP)	Disrupted
67589	IL6ST	hsa-miR-4666a-3p	LiverCancer(NCC,JP)	Disrupted
67590	IL6ST	hsa-miR-381	LiverCancer(NCC,JP)	Disrupted
67597	BRD3	hsa-miR-1914-3p	LiverCancer(NCC,JP)	Disrupted
67598	BRD3	hsa-miR-3135b	LiverCancer(NCC,JP)	Disrupted
67599	BRD3	hsa-miR-3184-5p	LiverCancer(NCC,JP)	Disrupted
67600	BRD3	hsa-miR-3652	LiverCancer(NCC,JP)	Disrupted
67601	BRD3	hsa-miR-423-5p	LiverCancer(NCC,JP)	Disrupted
67602	BRD3	hsa-miR-4430	LiverCancer(NCC,JP)	Disrupted
67603	BRD3	hsa-miR-4505	LiverCancer(NCC,JP)	Created
67604	BRD3	hsa-miR-4688	LiverCancer(NCC,JP)	Disrupted
67605	BRD3	hsa-miR-4731-5p	LiverCancer(NCC,JP)	Created
67606	BRD3	hsa-miR-5589-5p	LiverCancer(NCC,JP)	Created
67607	BRD3	hsa-miR-637	LiverCancer(NCC,JP)	Created
67693	TRIM33	hsa-miR-329	LiverCancer(NCC,JP)	Created
67694	TRIM33	hsa-miR-362-3p	LiverCancer(NCC,JP)	Created
67695	TRIM33	hsa-miR-329	LiverCancer(NCC,JP)	Created
67696	TRIM33	hsa-miR-362-3p	LiverCancer(NCC,JP)	Created
67823	FAS	hsa-miR-302a-5p	LiverCancer(NCC,JP)	Created
67824	FAS	hsa-miR-302a-5p	LiverCancer(NCC,JP)	Created
67825	FAS	hsa-miR-302a-5p	LiverCancer(NCC,JP)	Created
67873	NTRK3	hsa-miR-4710	LiverCancer(NCC,JP)	Created
67874	NTRK3	hsa-miR-5196-5p	LiverCancer(NCC,JP)	Created
67875	NTRK3	hsa-miR-5584-5p	LiverCancer(NCC,JP)	Disrupted
67905	LSM14A	hsa-miR-144-5p	LiverCancer(NCC,JP)	Created
67906	LSM14A	hsa-miR-144-5p	LiverCancer(NCC,JP)	Created
68024	PDGFRA	hsa-miR-3185	LiverCancer(NCC,JP)	Disrupted
68307	ELK4	hsa-miR-20b-3p	LiverCancer(NCC,JP)	Created
68328	AFF1	hsa-miR-3529-3p	LiverCancer(NCC,JP)	Created
68329	AFF1	hsa-miR-4709-5p	LiverCancer(NCC,JP)	Created
68330	AFF1	hsa-miR-3529-3p	LiverCancer(NCC,JP)	Created
68331	AFF1	hsa-miR-4709-5p	LiverCancer(NCC,JP)	Created
68419	ETNK1	hsa-miR-3919	LiverCancer(NCC,JP)	Disrupted
68631	PCSK7	hsa-miR-198	LiverCancer(NCC,JP)	Disrupted
68645	NIN	hsa-miR-3977	LiverCancer(NCC,JP)	Created
68689	CANT1	hsa-miR-2116-3p	LiverCancer(NCC,JP)	Created
68690	CANT1	hsa-miR-2116-3p	LiverCancer(NCC,JP)	Created
68691	CANT1	hsa-miR-2116-3p	LiverCancer(NCC,JP)	Created
68789	MYO5A	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
68790	MYO5A	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
68791	MYO5A	hsa-miR-4511	LiverCancer(NCC,JP)	Created
68792	MYO5A	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
68793	MYO5A	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
68794	MYO5A	hsa-miR-4511	LiverCancer(NCC,JP)	Created
69079	BCL11A	hsa-miR-548ac	LiverCancer(NCC,JP)	Created
69080	BCL11A	hsa-miR-548h-3p	LiverCancer(NCC,JP)	Created
69081	BCL11A	hsa-miR-548z	LiverCancer(NCC,JP)	Created
69174	MTCP1	hsa-miR-369-3p	LiverCancer(NCC,JP)	Disrupted
69347	PAFAH1B2	hsa-let-7f-2-3p	LiverCancer(NCC,JP)	Disrupted
69348	PAFAH1B2	hsa-miR-1185-1-3p	LiverCancer(NCC,JP)	Disrupted
69349	PAFAH1B2	hsa-miR-1185-2-3p	LiverCancer(NCC,JP)	Disrupted
69350	PAFAH1B2	hsa-miR-4528	LiverCancer(NCC,JP)	Disrupted
69351	PAFAH1B2	hsa-let-7f-2-3p	LiverCancer(NCC,JP)	Disrupted
69352	PAFAH1B2	hsa-miR-1185-1-3p	LiverCancer(NCC,JP)	Disrupted
69353	PAFAH1B2	hsa-miR-1185-2-3p	LiverCancer(NCC,JP)	Disrupted
69354	PAFAH1B2	hsa-miR-4528	LiverCancer(NCC,JP)	Disrupted
69355	PAFAH1B2	hsa-let-7a-3p	LiverCancer(NCC,JP)	Disrupted
69356	PAFAH1B2	hsa-let-7b-3p	LiverCancer(NCC,JP)	Disrupted
69357	PAFAH1B2	hsa-let-7f-1-3p	LiverCancer(NCC,JP)	Disrupted
69358	PAFAH1B2	hsa-let-7f-2-3p	LiverCancer(NCC,JP)	Disrupted
69359	PAFAH1B2	hsa-miR-1185-1-3p	LiverCancer(NCC,JP)	Disrupted
69360	PAFAH1B2	hsa-miR-1185-2-3p	LiverCancer(NCC,JP)	Disrupted
69361	PAFAH1B2	hsa-miR-4528	LiverCancer(NCC,JP)	Disrupted
69461	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Created
69462	WHSC1	hsa-miR-4530	LiverCancer(NCC,JP)	Created
69463	WHSC1	hsa-miR-1226-3p	LiverCancer(NCC,JP)	Created
69464	WHSC1	hsa-miR-16-5p	LiverCancer(NCC,JP)	Created
69856	BCL2	hsa-miR-584-5p	LiverCancer(NCC,JP)	Created
69981	BCL11B	hsa-miR-3153	LiverCancer(NCC,JP)	Disrupted
69982	BCL11B	hsa-miR-5093	LiverCancer(NCC,JP)	Disrupted
69983	BCL11B	hsa-miR-3153	LiverCancer(NCC,JP)	Disrupted
69984	BCL11B	hsa-miR-5093	LiverCancer(NCC,JP)	Disrupted
70238	PBX1	hsa-miR-4297	LiverCancer(NCC,JP)	Created
70268	PRRX1	hsa-miR-2054	LiverCancer(NCC,JP)	Disrupted
70269	PRRX1	hsa-miR-2054	LiverCancer(NCC,JP)	Disrupted
70317	ELL	hsa-miR-186-3p	LiverCancer(NCC,JP)	Disrupted
70364	AFF1	hsa-miR-143-5p	LiverCancer(NCC,JP)	Created
70365	AFF1	hsa-miR-19a-3p	LiverCancer(NCC,JP)	Disrupted
70366	AFF1	hsa-miR-143-5p	LiverCancer(NCC,JP)	Created
70367	AFF1	hsa-miR-19a-3p	LiverCancer(NCC,JP)	Disrupted
70417	AFF4	hsa-miR-455-5p	LiverCancer(NCC,JP)	Created
70533	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70534	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70535	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70536	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70537	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70538	HMGA1	hsa-miR-648	LiverCancer(NCC,JP)	Created
70691	AFF4	hsa-miR-3692-3p	LiverCancer(NCC,JP)	Created
70740	AKT2	hsa-miR-3914	LiverCancer(NCC,JP)	Created
70741	AKT2	hsa-miR-506-3p	LiverCancer(NCC,JP)	Disrupted
70742	AKT2	hsa-miR-3914	LiverCancer(NCC,JP)	Created
70743	AKT2	hsa-miR-506-3p	LiverCancer(NCC,JP)	Disrupted
70744	AKT2	hsa-miR-3914	LiverCancer(NCC,JP)	Created
70745	AKT2	hsa-miR-506-3p	LiverCancer(NCC,JP)	Disrupted
70842	HNF1A	hsa-miR-3135b	LiverCancer(NCC,JP)	Disrupted
70878	RARA	hsa-miR-2355-5p	LiverCancer(NCC,JP)	Disrupted
70879	RARA	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Created
70880	RARA	hsa-miR-4712-5p	LiverCancer(NCC,JP)	Created
70881	RARA	hsa-miR-766-3p	LiverCancer(NCC,JP)	Created
70882	RARA	hsa-miR-2355-5p	LiverCancer(NCC,JP)	Disrupted
70883	RARA	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Created
70884	RARA	hsa-miR-4712-5p	LiverCancer(NCC,JP)	Created
70885	RARA	hsa-miR-766-3p	LiverCancer(NCC,JP)	Created
70886	RARA	hsa-miR-2355-5p	LiverCancer(NCC,JP)	Disrupted
70887	RARA	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Created
70888	RARA	hsa-miR-4712-5p	LiverCancer(NCC,JP)	Created
70889	RARA	hsa-miR-766-3p	LiverCancer(NCC,JP)	Created
70890	RARA	hsa-miR-2355-5p	LiverCancer(NCC,JP)	Disrupted
70891	RARA	hsa-miR-3925-3p	LiverCancer(NCC,JP)	Created
70892	RARA	hsa-miR-4712-5p	LiverCancer(NCC,JP)	Created
70893	RARA	hsa-miR-766-3p	LiverCancer(NCC,JP)	Created
71015	MYD88	hsa-miR-4260	LiverCancer(NCC,JP)	Disrupted
71016	MYD88	hsa-miR-4260	LiverCancer(NCC,JP)	Disrupted
71017	MYD88	hsa-miR-4260	LiverCancer(NCC,JP)	Disrupted
71018	MYD88	hsa-miR-4260	LiverCancer(NCC,JP)	Disrupted
71019	MYD88	hsa-miR-4260	LiverCancer(NCC,JP)	Disrupted
71042	WHSC1	hsa-miR-4635	LiverCancer(NCC,JP)	Disrupted
71043	WHSC1	hsa-miR-526b-5p	LiverCancer(NCC,JP)	Disrupted
71044	WHSC1	hsa-miR-578	LiverCancer(NCC,JP)	Disrupted
71094	RALGDS	hsa-miR-2861	LiverCancer(NCC,JP)	Created
71095	RALGDS	hsa-miR-2861	LiverCancer(NCC,JP)	Created
71211	HNF1A	hsa-miR-3155a	LiverCancer(NCC,JP)	Disrupted
71212	HNF1A	hsa-miR-4726-3p	LiverCancer(NCC,JP)	Created
71213	HNF1A	hsa-miR-484	LiverCancer(NCC,JP)	Disrupted
71236	CRTC1	hsa-miR-4514	LiverCancer(NCC,JP)	Disrupted
71237	CRTC1	hsa-miR-4650-5p	LiverCancer(NCC,JP)	Disrupted
71238	CRTC1	hsa-miR-4692	LiverCancer(NCC,JP)	Disrupted
71239	CRTC1	hsa-miR-940	LiverCancer(NCC,JP)	Disrupted
71240	CRTC1	hsa-miR-4514	LiverCancer(NCC,JP)	Disrupted
71241	CRTC1	hsa-miR-4650-5p	LiverCancer(NCC,JP)	Disrupted
71242	CRTC1	hsa-miR-4692	LiverCancer(NCC,JP)	Disrupted
71534	WWTR1	hsa-miR-3688-5p	LiverCancer(NCC,JP)	Disrupted
71535	WWTR1	hsa-miR-4684-3p	LiverCancer(NCC,JP)	Created
71536	WWTR1	hsa-miR-3688-5p	LiverCancer(NCC,JP)	Disrupted
71537	WWTR1	hsa-miR-4684-3p	LiverCancer(NCC,JP)	Created
71538	WWTR1	hsa-miR-3688-5p	LiverCancer(NCC,JP)	Disrupted
71539	WWTR1	hsa-miR-4684-3p	LiverCancer(NCC,JP)	Created
71594	CBL	hsa-miR-3144-3p	LiverCancer(NCC,JP)	Created
71709	PDGFRB	hsa-miR-3616-5p	LiverCancer(NCC,JP)	Created
71994	ELN	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
71995	ELN	hsa-miR-29b-3p	LiverCancer(NCC,JP)	Disrupted
71996	ELN	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
71997	ELN	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
71998	ELN	hsa-miR-29b-3p	LiverCancer(NCC,JP)	Disrupted
71999	ELN	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
72000	ELN	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
72001	ELN	hsa-miR-29b-3p	LiverCancer(NCC,JP)	Disrupted
72002	ELN	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
72003	ELN	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
72004	ELN	hsa-miR-29b-3p	LiverCancer(NCC,JP)	Disrupted
72005	ELN	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
72006	ELN	hsa-miR-29a-3p	LiverCancer(NCC,JP)	Disrupted
72007	ELN	hsa-miR-29b-3p	LiverCancer(NCC,JP)	Disrupted
72008	ELN	hsa-miR-29c-3p	LiverCancer(NCC,JP)	Disrupted
72159	CUX1	hsa-miR-4281	LiverCancer(NCC,JP)	Created
72160	CUX1	hsa-miR-4532	LiverCancer(NCC,JP)	Disrupted
72161	CUX1	hsa-miR-5008-5p	LiverCancer(NCC,JP)	Disrupted
72162	CUX1	hsa-miR-5587-3p	LiverCancer(NCC,JP)	Disrupted
72163	CUX1	hsa-miR-4281	LiverCancer(NCC,JP)	Created
72164	CUX1	hsa-miR-4532	LiverCancer(NCC,JP)	Disrupted
72165	CUX1	hsa-miR-5008-5p	LiverCancer(NCC,JP)	Disrupted
72166	CUX1	hsa-miR-5587-3p	LiverCancer(NCC,JP)	Disrupted
72167	CUX1	hsa-miR-4281	LiverCancer(NCC,JP)	Created
72168	CUX1	hsa-miR-4532	LiverCancer(NCC,JP)	Disrupted
72169	CUX1	hsa-miR-5008-5p	LiverCancer(NCC,JP)	Disrupted
72170	CUX1	hsa-miR-5587-3p	LiverCancer(NCC,JP)	Disrupted
72171	CUX1	hsa-miR-4281	LiverCancer(NCC,JP)	Created
72172	CUX1	hsa-miR-4532	LiverCancer(NCC,JP)	Disrupted
72173	CUX1	hsa-miR-5008-5p	LiverCancer(NCC,JP)	Disrupted
72174	CUX1	hsa-miR-5587-3p	LiverCancer(NCC,JP)	Disrupted
72175	CUX1	hsa-miR-4281	LiverCancer(NCC,JP)	Created
72176	CUX1	hsa-miR-4532	LiverCancer(NCC,JP)	Disrupted
72177	CUX1	hsa-miR-5008-5p	LiverCancer(NCC,JP)	Disrupted
72178	CUX1	hsa-miR-5587-3p	LiverCancer(NCC,JP)	Disrupted
72374	HEY1	hsa-let-7a-3p	LiverCancer(NCC,JP)	Created
72375	HEY1	hsa-let-7b-3p	LiverCancer(NCC,JP)	Created
72376	HEY1	hsa-let-7f-1-3p	LiverCancer(NCC,JP)	Created
72377	HEY1	hsa-miR-1185-1-3p	LiverCancer(NCC,JP)	Created
72378	HEY1	hsa-miR-1185-2-3p	LiverCancer(NCC,JP)	Created
72379	HEY1	hsa-miR-4798-3p	LiverCancer(NCC,JP)	Disrupted
72380	HEY1	hsa-let-7a-3p	LiverCancer(NCC,JP)	Created
72381	HEY1	hsa-let-7b-3p	LiverCancer(NCC,JP)	Created
72382	HEY1	hsa-let-7f-1-3p	LiverCancer(NCC,JP)	Created
72383	HEY1	hsa-miR-1185-1-3p	LiverCancer(NCC,JP)	Created
72384	HEY1	hsa-miR-1185-2-3p	LiverCancer(NCC,JP)	Created
72385	HEY1	hsa-miR-4798-3p	LiverCancer(NCC,JP)	Disrupted
72434	IKBKB	hsa-miR-1229	LiverCancer(NCC,JP)	Created
72435	IKBKB	hsa-miR-1229	LiverCancer(NCC,JP)	Created
72436	IKBKB	hsa-miR-1229	LiverCancer(NCC,JP)	Created
72529	BCL11B	hsa-miR-1302	LiverCancer(NCC,JP)	Created
